,Postal Code,Neighborhood Group Latitude,Neighborhood Group Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
679,M4Y,43.6658599,-79.38315990000001,Wish,43.66875926600152,-79.38569365317709,Restaurant
680,M4Y,43.6658599,-79.38315990000001,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
681,M4Y,43.6658599,-79.38315990000001,Pegasus Bar,43.66507639965844,-79.38064075593536,Sports Bar
682,M4Y,43.6658599,-79.38315990000001,Holy Chuck,43.66524054342597,-79.38472816592302,Burger Joint
683,M4Y,43.6658599,-79.38315990000001,Loblaws,43.661876101184674,-79.37970103481895,Supermarket
684,M4Y,43.6658599,-79.38315990000001,Coffee Island,43.66427089680226,-79.38697157138014,Coffee Shop
685,M4Y,43.6658599,-79.38315990000001,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
686,M4Y,43.6658599,-79.38315990000001,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
687,M4Y,43.6658599,-79.38315990000001,Canadian National Ballet School,43.663681,-79.377237,Dance Studio
688,M4Y,43.6658599,-79.38315990000001,Sabai Sabai,43.670647205466466,-79.38485656424602,Thai Restaurant
689,M4Y,43.6658599,-79.38315990000001,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
690,M4Y,43.6658599,-79.38315990000001,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
691,M4Y,43.6658599,-79.38315990000001,Tabriz Persian Cookhouse,43.66533,-79.387484,Persian Restaurant
692,M4Y,43.6658599,-79.38315990000001,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
693,M4Y,43.6658599,-79.38315990000001,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
694,M4Y,43.6658599,-79.38315990000001,Loaded Pierogi,43.664665,-79.380641,Polish Restaurant
695,M4Y,43.6658599,-79.38315990000001,Game Centre,43.668695350912635,-79.3867205346486,Video Game Store
696,M4Y,43.6658599,-79.38315990000001,Hone Fitness,43.66748371662793,-79.38551016951237,Gym
697,M4Y,43.6658599,-79.38315990000001,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
698,M4Y,43.6658599,-79.38315990000001,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
699,M4Y,43.6658599,-79.38315990000001,Indigo,43.66906505288213,-79.38905744719285,Bookstore
700,M4Y,43.6658599,-79.38315990000001,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
701,M4Y,43.6658599,-79.38315990000001,Nando's,43.661617063338966,-79.38609536960354,Portuguese Restaurant
702,M4Y,43.6658599,-79.38315990000001,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
703,M4Y,43.6658599,-79.38315990000001,The Anndore House,43.66880060698211,-79.38541264736057,Hotel
704,M4Y,43.6658599,-79.38315990000001,Naan & Kabob,43.66900468266943,-79.38621916870052,Afghan Restaurant
705,M4Y,43.6658599,-79.38315990000001,Crews & Tangos,43.66432031951433,-79.38048975871902,Gay Bar
706,M4Y,43.6658599,-79.38315990000001,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
707,M4Y,43.6658599,-79.38315990000001,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,Nightclub
708,M4Y,43.6658599,-79.38315990000001,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
709,M4Y,43.6658599,-79.38315990000001,Golden Diner,43.66234167901005,-79.37743376144903,Diner
710,M4Y,43.6658599,-79.38315990000001,Boutique Bar,43.664219464355675,-79.3804123393745,Gay Bar
711,M4Y,43.6658599,-79.38315990000001,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
712,M4Y,43.6658599,-79.38315990000001,Rolltation,43.669388,-79.386566,Sushi Restaurant
713,M4Y,43.6658599,-79.38315990000001,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
714,M4Y,43.6658599,-79.38315990000001,NC Salon +,43.66940593538455,-79.38674752555433,Health & Beauty Service
715,M4Y,43.6658599,-79.38315990000001,Ritz Caribbean Food,43.66954527049821,-79.38650615702159,Caribbean Restaurant
716,M4Y,43.6658599,-79.38315990000001,7 West Cafe,43.66866503275271,-79.38682953936424,Café
717,M4Y,43.6658599,-79.38315990000001,Wendy's,43.662820073147046,-79.38337917323224,Fast Food Restaurant
718,M4Y,43.6658599,-79.38315990000001,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
719,M4Y,43.6658599,-79.38315990000001,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
720,M4Y,43.6658599,-79.38315990000001,Bulk Barn,43.661339682592825,-79.38268765156145,Grocery Store
721,M4Y,43.6658599,-79.38315990000001,Bay Street Video,43.668889965052365,-79.38924749443069,Video Store
722,M4Y,43.6658599,-79.38315990000001,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
723,M4Y,43.6658599,-79.38315990000001,Pi Co.,43.670107,-79.389852,Pizza Place
724,M4Y,43.6658599,-79.38315990000001,Tika Tea House,43.668797,-79.38601,Bubble Tea Shop
725,M4Y,43.6658599,-79.38315990000001,The Captain's Boil,43.662374914979594,-79.38353475807129,Seafood Restaurant
726,M4Y,43.6658599,-79.38315990000001,Page & Panel: The TCAF Shop,43.67165281613454,-79.38714090280968,Comic Shop
727,M4Y,43.6658599,-79.38315990000001,Okonomi House お好みハウス,43.66844763699195,-79.38688420443032,Japanese Restaurant
728,M4Y,43.6658599,-79.38315990000001,Paramount Fine Foods,43.67067671443592,-79.38986486034777,Middle Eastern Restaurant
729,M4Y,43.6658599,-79.38315990000001,Aroma Espresso Bar,43.66796263749082,-79.38887274197582,Café
730,M4Y,43.6658599,-79.38315990000001,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
731,M4Y,43.6658599,-79.38315990000001,Crown Princess Fine Dining 伯爵名宴,43.66645492941117,-79.38769789187712,Chinese Restaurant
732,M4Y,43.6658599,-79.38315990000001,Red Rocket Coffee,43.666528288055886,-79.37601604002538,Coffee Shop
733,M4Y,43.6658599,-79.38315990000001,Queen's Park,43.66394609897775,-79.39217952520835,Park
734,M4Y,43.6658599,-79.38315990000001,Starbucks,43.67034,-79.388262,Coffee Shop
735,M4Y,43.6658599,-79.38315990000001,Kitchen Stuff Plus,43.671191319381286,-79.3869549036026,Furniture / Home Store
736,M4Y,43.6658599,-79.38315990000001,Black Bear Espresso,43.66143582514135,-79.3814931962942,Coffee Shop
737,M4Y,43.6658599,-79.38315990000001,W Burger Bar,43.66133100835633,-79.3835570768382,Burger Joint
738,M4Y,43.6658599,-79.38315990000001,Japan Foundation,43.670609,-79.386011,Art Gallery
739,M5A,43.6542599,-79.3606359,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
740,M5A,43.6542599,-79.3606359,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
741,M5A,43.6542599,-79.3606359,Toronto Cooper Koo Family Cherry St YMCA Centre,43.65319052672638,-79.35794700053884,Gym / Fitness Center
742,M5A,43.6542599,-79.3606359,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
743,M5A,43.6542599,-79.3606359,Body Blitz Spa East,43.65473505045365,-79.35987433132891,Spa
744,M5A,43.6542599,-79.3606359,The Distillery Historic District,43.65024435658077,-79.35932278633118,Historic Site
745,M5A,43.6542599,-79.3606359,Distillery Sunday Market,43.650074989330655,-79.36183171318665,Farmers Market
746,M5A,43.6542599,-79.3606359,Corktown Common,43.655617799749734,-79.3562113397429,Park
747,M5A,43.6542599,-79.3606359,SOMA chocolatemaker,43.65062222570758,-79.35812684032683,Chocolate Shop
748,M5A,43.6542599,-79.3606359,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
749,M5A,43.6542599,-79.3606359,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
750,M5A,43.6542599,-79.3606359,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
751,M5A,43.6542599,-79.3606359,Cacao 70,43.650066694561666,-79.36072263183006,Dessert Shop
752,M5A,43.6542599,-79.3606359,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
753,M5A,43.6542599,-79.3606359,Young Centre for the Performing Arts,43.65082466432163,-79.35759324240415,Performing Arts Venue
754,M5A,43.6542599,-79.3606359,Souk Tabule,43.65375556880743,-79.35439006096168,Mediterranean Restaurant
755,M5A,43.6542599,-79.3606359,Sumach Espresso,43.65813540553308,-79.35951549011845,Coffee Shop
756,M5A,43.6542599,-79.3606359,Underpass Park,43.65576361726024,-79.3548059463501,Park
757,M5A,43.6542599,-79.3606359,Starbucks,43.651613,-79.364917,Coffee Shop
758,M5A,43.6542599,-79.3606359,Balzac's Coffee,43.649797141476185,-79.35914199644303,Coffee Shop
759,M5A,43.6542599,-79.3606359,Morning Glory Cafe,43.653946942635294,-79.36114884214422,Breakfast Spot
760,M5A,43.6542599,-79.3606359,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,French Restaurant
761,M5A,43.6542599,-79.3606359,Brick Street Bakery,43.650574039683974,-79.35953942981405,Bakery
762,M5A,43.6542599,-79.3606359,Mangia and Bevi Resto-Bar,43.652249517927686,-79.36635530500347,Italian Restaurant
763,M5A,43.6542599,-79.3606359,ODIN Cafe + Bar,43.656738544928054,-79.35650305267754,Café
764,M5A,43.6542599,-79.3606359,The Extension Room,43.65331304337331,-79.35972538072777,Gym / Fitness Center
765,M5A,43.6542599,-79.3606359,LCBO,43.65098233828489,-79.36536081685296,Liquor Store
766,M5A,43.6542599,-79.3606359,El Catrin,43.650600737116996,-79.35892024942333,Mexican Restaurant
767,M5A,43.6542599,-79.3606359,Spotify,43.64991916262922,-79.35886149447444,Tech Startup
768,M5A,43.6542599,-79.3606359,Parliament Square Park,43.65026388338689,-79.36219509081177,Park
769,M5A,43.6542599,-79.3606359,Cocina Economica,43.65495889022676,-79.3656572507398,Mexican Restaurant
770,M5A,43.6542599,-79.3606359,The Sweet Escape Patisserie,43.65063217302609,-79.35870913127346,Bakery
771,M5A,43.6542599,-79.3606359,John Fluevog Shoes,43.64989585773889,-79.3594359503061,Shoe Store
772,M5A,43.6542599,-79.3606359,Sukhothai,43.658444465539525,-79.36568085121628,Thai Restaurant
773,M5A,43.6542599,-79.3606359,Alumnae Theatre,43.65275554626444,-79.36475283805089,Theater
774,M5A,43.6542599,-79.3606359,Mill St. Brew Pub,43.65035331843578,-79.35848936650571,Pub
775,M5A,43.6542599,-79.3606359,Dark Horse Espresso Bar,43.653080578844275,-79.3570778621122,Coffee Shop
776,M5A,43.6542599,-79.3606359,Caffe Furbo,43.649969882303814,-79.35884946388191,Café
777,M5A,43.6542599,-79.3606359,The Yoga Lounge,43.65551522261721,-79.36495542526245,Yoga Studio
778,M5A,43.6542599,-79.3606359,Greg's Ice Cream,43.65010164153305,-79.3604404498866,Ice Cream Shop
779,M5A,43.6542599,-79.3606359,Berkeley Church,43.65512324174501,-79.36587330410705,Event Space
780,M5A,43.6542599,-79.3606359,Madrina Bar Y Tapería,43.64967461878778,-79.35958990739668,Spanish Restaurant
781,M5A,43.6542599,-79.3606359,Berkeley Street Theatre,43.65051724574011,-79.36417258802608,Theater
782,M5A,43.6542599,-79.3606359,Toronto Humane Society,43.65769802359708,-79.3565828808708,Animal Shelter
783,M5A,43.6542599,-79.3606359,Arta Gallery,43.650022181882065,-79.36122168476822,Art Gallery
784,M5A,43.6542599,-79.3606359,Wildly Delicious Cafe,43.65043587832196,-79.3588615181307,Café
785,M5A,43.6542599,-79.3606359,Soulpepper Theatre,43.65078003430492,-79.35761534068922,Theater
786,M5A,43.6542599,-79.3606359,The Black Canary Espresso Bar,43.651868733003134,-79.36850642387674,Café
787,M5A,43.6542599,-79.3606359,Starbucks,43.651225,-79.367983,Coffee Shop
788,M5A,43.6542599,-79.3606359,Fusaro's,43.65334679826618,-79.36951731755141,Italian Restaurant
789,M5A,43.6542599,-79.3606359,Cluck Clucks,43.64964842651325,-79.3664078057654,Restaurant
790,M5A,43.6542599,-79.3606359,NEO COFFEE BAR,43.65070234158804,-79.36925939681731,Coffee Shop
791,M5A,43.6542599,-79.3606359,Ontario Spring Water Sake Company,43.649921646081026,-79.36007302731126,Brewery
792,M5A,43.6542599,-79.3606359,Daniels Spectrum,43.66013679276432,-79.36180783336452,Performing Arts Venue
793,M5A,43.6542599,-79.3606359,The Abnormal Beauty Company,43.649892147380996,-79.3610051085219,Cosmetics Shop
794,M5A,43.6542599,-79.3606359,Regent Park Aquatic Centre,43.6606003130796,-79.36139162915349,Pool
795,M5A,43.6542599,-79.3606359,EQ3,43.65129553904327,-79.36825667378011,Furniture / Home Store
796,M5A,43.6542599,-79.3606359,FAMO Sandwiches,43.654064,-79.369515,Sandwich Place
797,M5A,43.6542599,-79.3606359,Berkeley Bistro,43.64995993956305,-79.36388845370516,Gastropub
798,M5A,43.6542599,-79.3606359,Urban Dog,43.649492642357984,-79.36161660622251,Pet Store
799,M5A,43.6542599,-79.3606359,Vistek,43.65704640025721,-79.35966695607046,Electronics Store
800,M5A,43.6542599,-79.3606359,Sukhothai,43.653700903664294,-79.3544465359079,Thai Restaurant
801,M5A,43.6542599,-79.3606359,I Love Churros,43.65836361668554,-79.36558277878224,Food Truck
802,M5A,43.6542599,-79.3606359,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
803,M5A,43.6542599,-79.3606359,Betty's,43.65158716627337,-79.36751495404803,Bar
804,M5A,43.6542599,-79.3606359,On The Rocks,43.65040844699981,-79.3683544809487,Karaoke Bar
805,M5A,43.6542599,-79.3606359,Ardo,43.6512011278776,-79.36835027595798,Italian Restaurant
806,M5A,43.6542599,-79.3606359,Paintbox Bistro,43.660050475903624,-79.36285470971839,Restaurant
807,M5A,43.6542599,-79.3606359,The Beer Store,43.657773,-79.3574632,Beer Store
808,M5A,43.6542599,-79.3606359,TD Canada Trust,43.652779762702764,-79.3563362625656,Bank
809,M5A,43.6542599,-79.3606359,Moss Park Arena,43.65488712314853,-79.36977129447679,Skating Rink
810,M5A,43.6542599,-79.3606359,Regent Park,43.660382523982804,-79.36181011844143,Park
811,M5A,43.6542599,-79.3606359,cafe 260,43.653183236880515,-79.37011452592975,Coffee Shop
812,M5A,43.6542599,-79.3606359,Savoury Grounds,43.656820970004496,-79.3589698353747,Coffee Shop
813,M5A,43.6542599,-79.3606359,Shoppers Drug Mart,43.660204,-79.361332,Pharmacy
814,M5A,43.6542599,-79.3606359,Tim Hortons,43.65996482411354,-79.36114802956575,Coffee Shop
815,M5A,43.6542599,-79.3606359,Dollarama,43.655316,-79.369756,Discount Store
816,M5A,43.6542599,-79.3606359,Wendy's,43.660403362711776,-79.36062902212149,Fast Food Restaurant
817,M5A,43.6542599,-79.3606359,FreshCo,43.65955158801718,-79.36585713164392,Grocery Store
818,M5A,43.6542599,-79.3606359,Tim Hortons,43.6566309,-79.3562402,Coffee Shop
819,M5A,43.6542599,-79.3606359,The Rogue,43.6533655235428,-79.3696547237544,Pub
820,M5A,43.6542599,-79.3606359,Tim Hortons,43.660001598222074,-79.36580195098941,Coffee Shop
821,M5A,43.6542599,-79.3606359,Regent Park Athletic Grounds,43.659863,-79.35867,Athletics & Sports
822,M5A,43.6542599,-79.3606359,Il Ponte Cucina Italiana,43.65785164410602,-79.35296058654784,Italian Restaurant
823,M5A,43.6542599,-79.3606359,Hairspray 'N Gloss,43.658656,-79.353641,Cosmetics Shop
824,M5A,43.6542599,-79.3606359,Mary Macleod's Shortbread,43.65837486847213,-79.35255249232917,Bakery
825,M5B,43.6571618,-79.37893709999999,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
826,M5B,43.6571618,-79.37893709999999,Blaze Pizza,43.656518,-79.380015,Pizza Place
827,M5B,43.6571618,-79.37893709999999,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
828,M5B,43.6571618,-79.37893709999999,Page One Cafe,43.65777161112601,-79.3760725691681,Café
829,M5B,43.6571618,-79.37893709999999,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
830,M5B,43.6571618,-79.37893709999999,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
831,M5B,43.6571618,-79.37893709999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
832,M5B,43.6571618,-79.37893709999999,DAVIDsTEA,43.65658619027106,-79.38116704725516,Tea Room
833,M5B,43.6571618,-79.37893709999999,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
834,M5B,43.6571618,-79.37893709999999,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
835,M5B,43.6571618,-79.37893709999999,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
836,M5B,43.6571618,-79.37893709999999,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
837,M5B,43.6571618,-79.37893709999999,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
838,M5B,43.6571618,-79.37893709999999,Infuse Cafe,43.658068043552504,-79.38172645275614,Coffee Shop
839,M5B,43.6571618,-79.37893709999999,Five Guys,43.65710635305761,-79.38130606340378,Burger Joint
840,M5B,43.6571618,-79.37893709999999,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
841,M5B,43.6571618,-79.37893709999999,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
842,M5B,43.6571618,-79.37893709999999,Urban Herbivore,43.65497185575342,-79.38085556030273,Vegetarian / Vegan Restaurant
843,M5B,43.6571618,-79.37893709999999,CF Toronto Eaton Centre,43.65426516926473,-79.38056741351835,Shopping Mall
844,M5B,43.6571618,-79.37893709999999,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
845,M5B,43.6571618,-79.37893709999999,Nordstrom,43.655041,-79.3809665,Clothing Store
846,M5B,43.6571618,-79.37893709999999,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
847,M5B,43.6571618,-79.37893709999999,Cineplex Cinemas,43.65612555948613,-79.38039005666784,Movie Theater
848,M5B,43.6571618,-79.37893709999999,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
849,M5B,43.6571618,-79.37893709999999,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
850,M5B,43.6571618,-79.37893709999999,JOEY,43.6560936540828,-79.38187792357716,American Restaurant
851,M5B,43.6571618,-79.37893709999999,The 3 Brewers,43.655474284721,-79.38041324445061,Beer Bar
852,M5B,43.6571618,-79.37893709999999,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
853,M5B,43.6571618,-79.37893709999999,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
854,M5B,43.6571618,-79.37893709999999,Indigo,43.65351471121164,-79.38069591056922,Bookstore
855,M5B,43.6571618,-79.37893709999999,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
856,M5B,43.6571618,-79.37893709999999,SEPHORA,43.653688,-79.38012,Cosmetics Shop
857,M5B,43.6571618,-79.37893709999999,LUSH,43.653557,-79.3804,Cosmetics Shop
858,M5B,43.6571618,-79.37893709999999,MUJI,43.656024,-79.383284,Miscellaneous Shop
859,M5B,43.6571618,-79.37893709999999,306 Yonge Street - Jordan Store,43.65649471160899,-79.38101531134684,Sporting Goods Shop
860,M5B,43.6571618,-79.37893709999999,Red Lobster,43.656328,-79.383621,Seafood Restaurant
861,M5B,43.6571618,-79.37893709999999,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
862,M5B,43.6571618,-79.37893709999999,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
863,M5B,43.6571618,-79.37893709999999,Marshalls,43.659308,-79.3824621,Department Store
864,M5B,43.6571618,-79.37893709999999,Balzac's Coffee,43.65785440672277,-79.37919981155157,Coffee Shop
865,M5B,43.6571618,-79.37893709999999,Loblaws,43.661876101184674,-79.37970103481895,Supermarket
866,M5B,43.6571618,-79.37893709999999,Danish Pastry House,43.654574,-79.38074,Bakery
867,M5B,43.6571618,-79.37893709999999,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
868,M5B,43.6571618,-79.37893709999999,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
869,M5B,43.6571618,-79.37893709999999,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
870,M5B,43.6571618,-79.37893709999999,Tim Hortons,43.656755,-79.380512,Coffee Shop
871,M5B,43.6571618,-79.37893709999999,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
872,M5B,43.6571618,-79.37893709999999,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
873,M5B,43.6571618,-79.37893709999999,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
874,M5B,43.6571618,-79.37893709999999,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
875,M5B,43.6571618,-79.37893709999999,Kabul Express,43.65669146835466,-79.37664313658586,Middle Eastern Restaurant
876,M5B,43.6571618,-79.37893709999999,BMV Books,43.657047061091596,-79.38166061431659,Bookstore
877,M5B,43.6571618,-79.37893709999999,Milestones,43.65630763877396,-79.38082230024877,Fast Food Restaurant
878,M5B,43.6571618,-79.37893709999999,Roots,43.65361341708363,-79.38024401664734,Clothing Store
879,M5B,43.6571618,-79.37893709999999,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant
880,M5B,43.6571618,-79.37893709999999,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
881,M5B,43.6571618,-79.37893709999999,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
882,M5B,43.6571618,-79.37893709999999,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
883,M5B,43.6571618,-79.37893709999999,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
884,M5B,43.6571618,-79.37893709999999,Tim Hortons,43.658569999999976,-79.38512341104502,Coffee Shop
885,M5B,43.6571618,-79.37893709999999,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
886,M5B,43.6571618,-79.37893709999999,Disney Store,43.654248,-79.381232,Toy / Game Store
887,M5B,43.6571618,-79.37893709999999,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
888,M5B,43.6571618,-79.37893709999999,Ali Baba's - Yonge north of Dundas,43.65791597172264,-79.38168923893144,Middle Eastern Restaurant
889,M5B,43.6571618,-79.37893709999999,DAVIDsTEA,43.65506981949658,-79.38059022205873,Tea Room
890,M5B,43.6571618,-79.37893709999999,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
891,M5B,43.6571618,-79.37893709999999,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
892,M5B,43.6571618,-79.37893709999999,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
893,M5B,43.6571618,-79.37893709999999,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
894,M5B,43.6571618,-79.37893709999999,Tsujiri,43.65537430780922,-79.38535434742991,Tea Room
895,M5B,43.6571618,-79.37893709999999,Allan Gardens Conservatory,43.661915451854576,-79.3746870789171,Garden
896,M5B,43.6571618,-79.37893709999999,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
897,M5B,43.6571618,-79.37893709999999,The Carbon Bar,43.65336708689279,-79.37496515174824,Restaurant
898,M5B,43.6571618,-79.37893709999999,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
899,M5B,43.6571618,-79.37893709999999,Apple Eaton Centre,43.652823,-79.380615,Electronics Store
900,M5B,43.6571618,-79.37893709999999,Golden Diner,43.66234167901005,-79.37743376144903,Diner
901,M5B,43.6571618,-79.37893709999999,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
902,M5B,43.6571618,-79.37893709999999,Booster Juice,43.65265752,-79.37845927,Smoothie Shop
903,M5B,43.6571618,-79.37893709999999,Allan Gardens,43.661891653452926,-79.37412858009338,Park
904,M5B,43.6571618,-79.37893709999999,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
905,M5B,43.6571618,-79.37893709999999,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
906,M5B,43.6571618,-79.37893709999999,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
907,M5B,43.6571618,-79.37893709999999,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
908,M5B,43.6571618,-79.37893709999999,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
909,M5B,43.6571618,-79.37893709999999,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
910,M5B,43.6571618,-79.37893709999999,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
911,M5B,43.6571618,-79.37893709999999,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
912,M5B,43.6571618,-79.37893709999999,College Park Area,43.65975136823981,-79.38491112965691,Park
913,M5B,43.6571618,-79.37893709999999,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
914,M5B,43.6571618,-79.37893709999999,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
915,M5B,43.6571618,-79.37893709999999,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
916,M5B,43.6571618,-79.37893709999999,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
917,M5B,43.6571618,-79.37893709999999,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
918,M5B,43.6571618,-79.37893709999999,Dineen Coffee,43.650497,-79.378765,Café
919,M5B,43.6571618,-79.37893709999999,GoodLife Fitness Toronto Bell Trinity Centre,43.653436,-79.382314,Gym
920,M5B,43.6571618,-79.37893709999999,Canadian National Ballet School,43.663681,-79.377237,Dance Studio
921,M5B,43.6571618,-79.37893709999999,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
922,M5B,43.6571618,-79.37893709999999,Leña,43.65175078455427,-79.37902076748435,Latin American Restaurant
923,M5B,43.6571618,-79.37893709999999,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant
924,M5B,43.6571618,-79.37893709999999,Bulk Barn,43.661339682592825,-79.38268765156145,Grocery Store
925,M5C,43.6514939,-79.3754179,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
926,M5C,43.6514939,-79.3754179,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
927,M5C,43.6514939,-79.3754179,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
928,M5C,43.6514939,-79.3754179,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
929,M5C,43.6514939,-79.3754179,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
930,M5C,43.6514939,-79.3754179,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
931,M5C,43.6514939,-79.3754179,Terroni,43.650927,-79.375602,Italian Restaurant
932,M5C,43.6514939,-79.3754179,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
933,M5C,43.6514939,-79.3754179,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
934,M5C,43.6514939,-79.3754179,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
935,M5C,43.6514939,-79.3754179,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
936,M5C,43.6514939,-79.3754179,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
